,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
177,266.0,92.0,54.0,562.0,11000.0,215395021.0,307029,12754,0.0,360.0,USA,PG,130000000.0,2008.0,967.0,7.6,2.35,6000
178,517.0,117.0,235.0,680.0,2000.0,180191634.0,313866,5730,6.0,549.0,USA,PG-13,130000000.0,2015.0,2000.0,7.4,1.85,61000
179,502.0,146.0,508.0,523.0,34000.0,424645577.0,498397,49355,1.0,706.0,USA,PG-13,130000000.0,2013.0,14000.0,7.6,2.35,82000
180,165.0,94.0,12.0,183.0,17000.0,177343675.0,70121,17883,0.0,214.0,USA,PG,135000000.0,2015.0,523.0,6.7,1.85,26000
181,401.0,116.0,14000.0,807.0,10000.0,234277056.0,334345,12758,0.0,2741.0,USA,PG-13,132000000.0,2005.0,1000.0,6.5,1.85,0
182,94.0,147.0,0.0,877.0,10000.0,138396624.0,178126,12954,1.0,511.0,USA,R,130000000.0,2003.0,898.0,6.6,2.35,0
183,246.0,90.0,50.0,397.0,4000.0,149234747.0,114287,5046,0.0,137.0,USA,PG,130000000.0,2011.0,442.0,6.7,2.35,16000
184,330.0,101.0,176.0,282.0,11000.0,118311368.0,245621,12406,1.0,514.0,USA,PG-13,110000000.0,2010.0,702.0,6.4,2.35,23000
185,434.0,138.0,0.0,8000.0,12000.0,101160529.0,200022,32355,2.0,1240.0,USA,PG-13,125000000.0,2014.0,9000.0,5.8,1.85,71000
186,440.0,107.0,14000.0,845.0,2000.0,77564037.0,177383,4631,1.0,447.0,USA,PG,135000000.0,2011.0,871.0,7.4,2.35,44000
187,274.0,142.0,0.0,10000.0,11000.0,249358727.0,382255,33284,3.0,1504.0,Non USA,PG,130000000.0,2004.0,10000.0,7.8,2.35,11000
188,245.0,165.0,1000.0,165.0,309.0,49551662.0,102338,921,0.0,450.0,Non USA,PG-13,130000000.0,2008.0,284.0,6.6,2.35,0
189,349.0,100.0,0.0,894.0,10000.0,60522097.0,158720,14168,0.0,744.0,USA,PG-13,130000000.0,2013.0,943.0,4.9,2.35,37000
190,145.0,82.0,0.0,388.0,1000.0,137748063.0,38438,2945,1.0,241.0,USA,PG,127500000.0,2000.0,558.0,6.5,1.85,0
191,154.0,98.0,189.0,1000.0,49000.0,113733726.0,67223,53587,7.0,126.0,USA,PG,127000000.0,2014.0,3000.0,6.2,1.85,11000
192,233.0,95.0,96.0,8000.0,24000.0,148337537.0,172754,46120,3.0,187.0,USA,PG,130000000.0,2010.0,11000.0,7.3,2.35,13000
193,258.0,159.0,0.0,645.0,11000.0,317557891.0,444683,13191,4.0,1571.0,Non USA,PG,125000000.0,2001.0,687.0,7.5,2.35,16000
194,208.0,96.0,124.0,1000.0,16000.0,33592415.0,91640,31549,2.0,210.0,USA,PG-13,130000000.0,2013.0,12000.0,5.6,2.35,20000
195,271.0,143.0,563.0,1000.0,40000.0,305388685.0,809474,48184,3.0,2113.0,USA,PG-13,140000000.0,2003.0,5000.0,8.1,2.35,10000
196,403.0,123.0,508.0,14000.0,34000.0,337103873.0,305008,81385,1.0,591.0,USA,PG-13,125000000.0,2014.0,22000.0,6.7,2.35,52000
197,294.0,174.0,2000.0,362.0,15000.0,217536138.0,314253,16008,2.0,1966.0,USA,PG-13,125000000.0,2006.0,574.0,6.6,2.35,0
198,159.0,101.0,107.0,56.0,688.0,131536019.0,58498,1031,0.0,99.0,USA,G,103000000.0,2014.0,237.0,6.4,2.35,0
199,289.0,134.0,0.0,346.0,20000.0,214948780.0,405973,20952,4.0,1055.0,Non USA,PG-13,110000000.0,2003.0,505.0,7.5,2.35,0
200,342.0,132.0,681.0,12000.0,23000.0,209805005.0,284792,55345,3.0,366.0,USA,PG-13,125000000.0,2011.0,14000.0,7.3,2.35,54000
201,382.0,129.0,0.0,154.0,21000.0,186830669.0,338635,22403,2.0,412.0,USA,PG-13,125000000.0,2011.0,979.0,7.5,2.35,39000
202,344.0,106.0,255.0,850.0,14000.0,163192114.0,229679,18003,0.0,637.0,USA,PG-13,125000000.0,2010.0,1000.0,5.8,2.35,15000
203,196.0,113.0,719.0,217.0,605.0,119412921.0,240241,1441,0.0,391.0,USA,R,65000000.0,1990.0,308.0,7.5,1.85,0
204,85.0,102.0,323.0,241.0,845.0,32694788.0,101411,1815,1.0,546.0,USA,R,85000000.0,1999.0,372.0,6.6,2.35,0
205,436.0,135.0,209.0,602.0,10000.0,113165635.0,229823,12175,0.0,504.0,USA,PG-13,125000000.0,2012.0,826.0,6.7,2.35,31000
206,183.0,125.0,541.0,409.0,920.0,107285004.0,189855,2699,3.0,1018.0,USA,PG-13,125000000.0,1997.0,890.0,3.7,1.85,0
207,175.0,110.0,2000.0,636.0,1000.0,260031035.0,141414,4146,0.0,482.0,USA,PG,123000000.0,2000.0,722.0,6.0,1.85,0
208,239.0,124.0,776.0,812.0,15000.0,186739919.0,333248,20553,0.0,1159.0,USA,PG-13,125000000.0,2004.0,2000.0,6.4,2.35,19000
209,237.0,123.0,610.0,653.0,10000.0,215397307.0,242188,11930,0.0,1426.0,USA,PG-13,125000000.0,2000.0,794.0,6.1,2.35,0
210,231.0,130.0,249.0,461.0,784.0,182618434.0,133076,2684,0.0,779.0,USA,PG-13,140000000.0,2000.0,638.0,6.4,2.35,0
211,262.0,92.0,167.0,702.0,11000.0,131920333.0,213275,15302,3.0,436.0,USA,PG,130000000.0,2007.0,2000.0,5.6,2.35,0
212,552.0,127.0,0.0,341.0,774.0,124976634.0,440084,2121,0.0,755.0,USA,PG,120000000.0,2012.0,358.0,8.0,1.85,122000
213,276.0,123.0,160.0,402.0,12000.0,115802596.0,182661,14017,1.0,681.0,USA,PG-13,110000000.0,2007.0,701.0,5.2,2.35,0
214,267.0,123.0,521.0,265.0,13000.0,108521835.0,40123,13752,0.0,297.0,Non USA,PG-13,120000000.0,2016.0,365.0,7.1,2.35,31000
215,102.0,107.0,368.0,1000.0,2000.0,100685880.0,100821,4046,0.0,554.0,USA,PG-13,120000000.0,2003.0,1000.0,4.8,2.35,0
216,775.0,124.0,0.0,641.0,13000.0,126464904.0,456260,24098,0.0,2326.0,USA,R,130000000.0,2012.0,9000.0,7.0,2.35,97000
217,71.0,77.0,50.0,537.0,886.0,64736114.0,36471,2682,0.0,69.0,USA,PG,120000000.0,2002.0,799.0,5.4,1.85,459
218,476.0,109.0,662.0,1000.0,13000.0,93050117.0,338087,17689,0.0,814.0,USA,R,115000000.0,2013.0,2000.0,6.6,2.35,61000
219,207.0,134.0,123.0,567.0,14000.0,57637485.0,183909,17159,0.0,666.0,USA,PG-13,105000000.0,2004.0,850.0,6.7,2.35,0
220,492.0,117.0,294.0,1000.0,10000.0,58607007.0,182899,14161,0.0,630.0,USA,PG-13,100000000.0,2014.0,2000.0,6.2,2.35,60000
221,284.0,135.0,0.0,87.0,690.0,43929341.0,57873,902,0.0,414.0,USA,PG,120000000.0,2008.0,107.0,6.1,2.35,0
222,168.0,121.0,274.0,157.0,273.0,30212620.0,35066,993,4.0,196.0,USA,PG-13,120000000.0,2010.0,216.0,5.3,1.85,0
223,283.0,117.0,446.0,877.0,10000.0,76418654.0,148280,12731,0.0,348.0,USA,PG-13,117000000.0,2010.0,973.0,6.3,2.35,11000
224,539.0,124.0,364.0,1000.0,11000.0,89021735.0,387436,22004,0.0,892.0,USA,PG-13,120000000.0,2013.0,10000.0,7.0,2.35,71000
225,359.0,140.0,0.0,4000.0,20000.0,380262555.0,520104,44042,4.0,3286.0,USA,PG-13,113000000.0,2005.0,16000.0,7.6,2.35,10000
226,284.0,142.0,0.0,4000.0,20000.0,310675583.0,464310,42990,3.0,3516.0,USA,PG,115000000.0,2002.0,16000.0,6.7,1.78,0
227,250.0,92.0,0.0,773.0,12000.0,289907418.0,585659,15013,0.0,593.0,USA,G,115000000.0,2001.0,1000.0,8.1,1.85,0
228,440.0,138.0,446.0,929.0,20000.0,132550960.0,328067,23755,1.0,533.0,USA,PG-13,120000000.0,2013.0,992.0,6.7,2.35,68000
229,320.0,136.0,0.0,1000.0,20000.0,474544677.0,534658,37723,1.0,3597.0,USA,PG,115000000.0,1999.0,14000.0,6.5,2.35,13000
230,257.0,98.0,16.0,12000.0,16000.0,187165546.0,150618,43286,3.0,195.0,USA,PG,135000000.0,2013.0,15000.0,7.3,2.35,28000
231,152.0,153.0,610.0,617.0,12000.0,40911830.0,55994,15046,0.0,454.0,USA,R,115000000.0,2002.0,836.0,6.0,2.35,0
232,231.0,120.0,19.0,9000.0,26000.0,47952020.0,37750,46719,2.0,134.0,USA,PG-13,115000000.0,2016.0,11000.0,6.1,2.35,16000
233,348.0,101.0,473.0,429.0,833.0,190871240.0,167085,2690,0.0,491.0,USA,PG-13,125000000.0,2014.0,809.0,5.9,2.35,62000
234,738.0,91.0,0.0,13.0,39.0,274084951.0,582917,87,0.0,1885.0,Non USA,PG-13,100000000.0,2013.0,23.0,7.8,2.35,147000
235,93.0,108.0,79.0,268.0,650.0,67155742.0,62271,1569,1.0,277.0,USA,PG-13,116000000.0,1997.0,293.0,5.8,2.35,0
236,369.0,100.0,128.0,78.0,596.0,56114221.0,110486,1261,3.0,695.0,USA,PG-13,120000000.0,2015.0,360.0,4.3,2.35,41000
237,179.0,108.0,189.0,1000.0,49000.0,250863268.0,234480,55486,2.0,444.0,USA,PG,110000000.0,2006.0,3000.0,6.4,1.85,3000
238,358.0,114.0,62.0,884.0,12000.0,155181732.0,147497,16718,0.0,499.0,USA,PG-13,110000000.0,2015.0,2000.0,6.1,2.35,52000
239,160.0,119.0,55.0,387.0,811.0,125332007.0,149680,2958,3.0,328.0,Non USA,PG-13,110000000.0,1997.0,766.0,6.5,2.35,0
240,192.0,142.0,776.0,1000.0,13000.0,113330342.0,207613,19454,1.0,1144.0,USA,R,110000000.0,2000.0,2000.0,7.1,2.35,4000
241,198.0,125.0,0.0,350.0,11000.0,125531634.0,284852,19359,0.0,627.0,USA,PG-13,110000000.0,2004.0,8000.0,6.4,2.35,0
242,233.0,126.0,218.0,322.0,11000.0,186336103.0,348861,22722,2.0,798.0,USA,PG-13,120000000.0,2005.0,11000.0,6.5,2.35,0
243,263.0,119.0,124.0,1000.0,14000.0,129995817.0,154621,22622,0.0,258.0,USA,PG-13,110000000.0,2015.0,5000.0,6.3,2.35,27000
244,267.0,170.0,17000.0,827.0,29000.0,102608827.0,264318,34582,0.0,799.0,USA,PG-13,110000000.0,2004.0,3000.0,7.5,2.35,0
245,184.0,85.0,11.0,116.0,480.0,42776259.0,53160,1173,1.0,121.0,USA,PG,112000000.0,2010.0,392.0,4.9,2.35,0
246,447.0,119.0,1000.0,741.0,11000.0,98780042.0,136019,13391,0.0,443.0,USA,PG-13,120000000.0,2011.0,1000.0,5.8,2.35,14000
247,366.0,102.0,263.0,1000.0,6000.0,106369117.0,225273,10583,0.0,523.0,USA,R,110000000.0,2014.0,1000.0,6.2,2.35,71000
248,172.0,103.0,67.0,111.0,383.0,142614158.0,66593,692,3.0,153.0,USA,PG,110000000.0,2011.0,113.0,5.5,1.78,31000
249,104.0,76.0,6.0,421.0,12000.0,50026353.0,13581,13607,0.0,88.0,USA,PG,110000000.0,2004.0,513.0,5.4,1.78,304
250,181.0,120.0,124.0,943.0,6000.0,66002193.0,44296,12452,3.0,144.0,USA,PG-13,110000000.0,2016.0,5000.0,5.8,2.35,12000
251,327.0,127.0,189.0,544.0,20000.0,85463309.0,254841,22254,1.0,426.0,USA,PG-13,110000000.0,2011.0,929.0,7.1,2.35,36000
252,125.0,105.0,67.0,40.0,681.0,71017784.0,27257,914,3.0,59.0,USA,PG,105000000.0,2013.0,71.0,5.4,1.85,0
253,79.0,121.0,101.0,202.0,673.0,48068396.0,60573,2027,0.0,248.0,USA,PG-13,160000000.0,1997.0,368.0,3.7,2.35,894
254,326.0,114.0,151.0,430.0,11000.0,61656849.0,184561,12908,4.0,554.0,USA,PG-13,110000000.0,2013.0,635.0,6.7,2.35,123000
255,354.0,129.0,235.0,297.0,13000.0,134520804.0,336235,13961,1.0,782.0,USA,PG-13,110000000.0,2007.0,300.0,7.2,2.35,0
256,297.0,171.0,0.0,857.0,16000.0,313837577.0,1238746,22342,2.0,5060.0,Non USA,PG-13,93000000.0,2001.0,5000.0,8.8,2.35,21000
257,188.0,120.0,153.0,447.0,1000.0,24004159.0,68720,3175,0.0,191.0,USA,PG,110000000.0,2004.0,1000.0,5.8,2.35,0
258,174.0,165.0,0.0,780.0,10000.0,58183966.0,79186,14196,1.0,386.0,USA,R,107000000.0,2001.0,851.0,6.8,2.35,0
259,109.0,82.0,34.0,434.0,760.0,100446895.0,36033,2762,1.0,456.0,USA,PG,109000000.0,2003.0,743.0,3.8,1.85,946
260,225.0,115.0,295.0,466.0,10000.0,144795350.0,387632,12068,1.0,789.0,USA,PG-13,120000000.0,2004.0,981.0,7.1,2.35,0
261,239.0,194.0,0.0,195.0,14000.0,47396698.0,217373,19600,1.0,942.0,USA,R,130000000.0,2005.0,5000.0,7.2,2.35,0
262,101.0,84.0,50.0,692.0,979.0,140015224.0,94172,3382,0.0,179.0,Non USA,PG,133000000.0,1999.0,886.0,5.9,1.85,0
263,228.0,97.0,63.0,525.0,852.0,104374107.0,89351,2480,0.0,214.0,USA,G,105000000.0,2009.0,578.0,7.1,1.85,5000
264,568.0,151.0,0.0,372.0,13000.0,228430993.0,472488,14831,1.0,1023.0,USA,PG-13,108000000.0,2015.0,801.0,8.1,2.35,153000
265,257.0,136.0,0.0,3000.0,19000.0,35799026.0,263329,34839,1.0,899.0,USA,PG-13,126000000.0,2005.0,12000.0,6.9,2.35,0
266,62.0,104.0,23.0,591.0,752.0,6712451.0,4102,3133,0.0,89.0,Non USA,R,90000000.0,2001.0,631.0,4.4,1.85,53
267,175.0,127.0,57.0,3000.0,12000.0,101643008.0,218341,29069,1.0,498.0,USA,PG-13,90000000.0,2000.0,11000.0,6.5,2.35,0
268,265.0,171.0,0.0,695.0,3000.0,187670866.0,982637,6521,0.0,2368.0,USA,R,103000000.0,2000.0,933.0,8.5,2.35,21000
269,252.0,145.0,14000.0,533.0,10000.0,132014112.0,399651,12546,0.0,1331.0,USA,PG-13,102000000.0,2002.0,798.0,7.7,2.35,0
270,232.0,174.0,0.0,9000.0,11000.0,261970615.0,387616,35672,1.0,858.0,Non USA,PG,100000000.0,2002.0,10000.0,7.4,2.35,0
271,400.0,144.0,258.0,834.0,6000.0,167007184.0,470483,9125,1.0,2301.0,Non USA,PG-13,150000000.0,2006.0,1000.0,8.0,2.35,0
272,230.0,119.0,13000.0,567.0,1000.0,180011740.0,177725,2776,0.0,1368.0,USA,PG-13,100000000.0,2001.0,658.0,5.7,2.35,0
273,210.0,153.0,0.0,539.0,780.0,204843350.0,744891,2829,0.0,983.0,USA,R,102000000.0,1991.0,604.0,8.5,2.35,13000
274,357.0,140.0,0.0,1000.0,40000.0,97030725.0,230931,64599,1.0,585.0,USA,R,100000000.0,2009.0,23000.0,7.0,2.35,0
275,300.0,176.0,0.0,561.0,18000.0,130127620.0,324671,20354,0.0,458.0,USA,R,100000000.0,2007.0,782.0,7.8,1.85,0
276,94.0,141.0,0.0,618.0,2000.0,146282411.0,190439,4528,0.0,351.0,USA,R,115000000.0,1994.0,1000.0,7.2,2.35,0
277,267.0,106.0,12000.0,385.0,18000.0,65452312.0,149998,19906,1.0,285.0,USA,R,100000000.0,2009.0,464.0,6.4,2.35,0
278,180.0,98.0,80.0,708.0,22000.0,148383780.0,85531,24082,10.0,152.0,USA,PG-13,100000000.0,2010.0,713.0,5.5,1.85,0
279,265.0,116.0,285.0,107.0,12000.0,119219978.0,189806,20233,2.0,316.0,USA,PG-13,100000000.0,2010.0,8000.0,6.7,2.35,16000
280,81.0,115.0,55.0,383.0,1000.0,101228120.0,84424,3454,1.0,131.0,USA,R,100000000.0,1996.0,773.0,6.1,2.35,0
281,765.0,165.0,16000.0,265.0,29000.0,162804648.0,955174,40978,1.0,1193.0,USA,R,100000000.0,2012.0,11000.0,8.5,2.35,199000
282,80.0,91.0,21.0,542.0,2000.0,100117603.0,102933,4842,0.0,230.0,USA,G,100000000.0,1996.0,700.0,6.9,1.78,0
283,141.0,78.0,10.0,253.0,558.0,89296573.0,128285,2039,1.0,297.0,USA,G,100000000.0,2000.0,452.0,7.3,1.66,0
284,383.0,103.0,165.0,13000.0,26000.0,85017401.0,246803,57881,3.0,474.0,USA,R,92000000.0,2012.0,13000.0,6.7,2.35,108000
285,193.0,131.0,226.0,341.0,12000.0,173005002.0,255447,13679,0.0,692.0,USA,PG,100000000.0,2004.0,625.0,6.9,2.35,0
286,170.0,104.0,14.0,203.0,3000.0,75030163.0,108076,4487,0.0,1690.0,USA,PG,100000000.0,2006.0,762.0,5.1,2.35,0
287,333.0,101.0,0.0,279.0,925.0,77222184.0,87677,1738,0.0,388.0,Non USA,PG,100000000.0,2009.0,468.0,6.8,2.35,11000
288,203.0,102.0,77.0,120.0,14000.0,107515297.0,85833,14552,2.0,113.0,USA,PG,100000000.0,2013.0,151.0,6.7,2.35,17000
289,321.0,103.0,207.0,3000.0,40000.0,67631157.0,176598,55175,0.0,374.0,USA,PG-13,100000000.0,2010.0,11000.0,6.0,2.35,25000
290,174.0,121.0,0.0,595.0,1000.0,66862068.0,89509,3903,0.0,524.0,USA,R,83000000.0,1999.0,1000.0,5.7,2.35,2000
291,166.0,143.0,380.0,452.0,29000.0,57366262.0,400292,33160,0.0,657.0,Non USA,R,100000000.0,2006.0,3000.0,8.0,2.35,14000
292,606.0,240.0,17000.0,4000.0,29000.0,116866727.0,780588,46057,3.0,1138.0,USA,R,100000000.0,2013.0,11000.0,8.2,2.35,138000
293,144.0,121.0,541.0,680.0,920.0,184031112.0,190786,2880,4.0,539.0,USA,PG-13,100000000.0,1995.0,710.0,5.4,1.85,0
294,192.0,129.0,719.0,423.0,660.0,54700065.0,221521,2031,0.0,1049.0,USA,R,105000000.0,1997.0,475.0,7.2,1.85,0
295,511.0,172.0,670.0,1000.0,15000.0,27098580.0,284825,22686,5.0,828.0,Non USA,R,102000000.0,2012.0,5000.0,7.5,2.35,124000
296,188.0,101.0,0.0,577.0,2000.0,55673333.0,65785,4286,1.0,160.0,USA,PG,80000000.0,2010.0,653.0,7.0,2.35,16000
297,212.0,87.0,26.0,566.0,827.0,40198710.0,87451,3144,0.0,660.0,USA,PG-13,100000000.0,2004.0,825.0,3.3,2.35,0
298,245.0,101.0,420.0,467.0,12000.0,72660029.0,115687,16235,0.0,269.0,USA,PG-13,100000000.0,2014.0,3000.0,6.0,2.35,21000
299,127.0,95.0,63.0,720.0,23000.0,38120554.0,71527,26940,0.0,217.0,USA,PG,140000000.0,2002.0,770.0,7.1,1.5,0
300,167.0,102.0,52.0,526.0,8000.0,49392095.0,52029,10552,1.0,224.0,USA,PG-13,100000000.0,2009.0,735.0,5.4,1.85,0
301,320.0,131.0,385.0,11000.0,26000.0,39292022.0,127258,52610,15.0,351.0,USA,PG-13,90000000.0,2014.0,13000.0,6.1,2.35,56000
302,163.0,114.0,19.0,848.0,1000.0,28772222.0,33953,3962,1.0,163.0,USA,PG-13,105000000.0,2015.0,897.0,5.3,2.35,37000
303,78.0,94.0,6.0,227.0,490.0,17010646.0,40751,1195,0.0,239.0,USA,PG,84000000.0,2005.0,294.0,2.2,1.85,881
304,289.0,122.0,2000.0,571.0,26000.0,24985612.0,71782,28328,0.0,161.0,USA,PG-13,100000000.0,2015.0,911.0,7.0,1.85,27000
305,66.0,95.0,31.0,683.0,3000.0,4411102.0,20295,6161,1.0,164.0,USA,PG-13,100000000.0,2002.0,695.0,3.8,1.85,416
306,266.0,115.0,521.0,95.0,13000.0,35024475.0,110364,13761,1.0,261.0,Non USA,R,100000000.0,2010.0,537.0,6.9,2.35,0
307,208.0,88.0,20.0,36.0,144.0,130174897.0,27918,309,0.0,155.0,USA,G,99000000.0,2015.0,42.0,7.2,1.85,33000
308,97.0,110.0,342.0,393.0,623.0,10200000.0,18697,1722,0.0,263.0,USA,PG,10000000.0,1997.0,508.0,7.3,1.85,578
309,202.0,130.0,208.0,591.0,12000.0,202007640.0,248045,15972,5.0,890.0,USA,PG-13,98000000.0,2001.0,3000.0,6.3,2.35,0
310,233.0,216.0,17000.0,1000.0,29000.0,77679638.0,314033,47657,3.0,1166.0,USA,R,100000000.0,2002.0,14000.0,7.5,2.35,0
311,136.0,146.0,611.0,28.0,23000.0,9213.0,38690,23240,2.0,130.0,Non USA,R,94000000.0,2011.0,196.0,7.6,2.35,13000
312,154.0,85.0,9.0,970.0,12000.0,58867694.0,54077,25590,0.0,112.0,USA,PG,100000000.0,2007.0,11000.0,6.8,1.85,0
313,169.0,93.0,0.0,465.0,11000.0,59475623.0,49739,13748,1.0,407.0,USA,PG-13,90000000.0,2004.0,2000.0,5.2,1.85,0
314,200.0,152.0,0.0,557.0,2000.0,108638745.0,292022,4270,0.0,1103.0,USA,R,92000000.0,2001.0,820.0,7.7,2.35,10000
315,255.0,85.0,116.0,329.0,8000.0,86897182.0,106790,9271,0.0,177.0,USA,R,95000000.0,2012.0,331.0,6.2,1.85,18000
316,173.0,126.0,0.0,10000.0,14000.0,63540020.0,343274,39319,2.0,742.0,Non USA,PG-13,93000000.0,1997.0,13000.0,7.7,2.35,18000
317,221.0,146.0,127.0,722.0,962.0,95328937.0,59581,4555,4.0,293.0,USA,R,100000000.0,2010.0,740.0,4.3,1.85,0
318,82.0,89.0,10.0,442.0,2000.0,50802661.0,58300,3372,1.0,139.0,USA,PG,95000000.0,2000.0,919.0,6.9,1.85,0
319,233.0,88.0,20.0,916.0,22000.0,161317423.0,145321,25354,0.0,139.0,USA,PG,95000000.0,2012.0,1000.0,6.6,2.35,14000
320,343.0,105.0,0.0,502.0,2000.0,201148159.0,103737,4671,1.0,322.0,USA,PG,95000000.0,2015.0,520.0,7.0,2.35,56000
321,308.0,135.0,0.0,310.0,873.0,43982842.0,125109,2370,1.0,593.0,USA,PG-13,65000000.0,2009.0,560.0,6.7,2.35,16000
322,301.0,100.0,475.0,799.0,1000.0,380838870.0,692482,5641,0.0,866.0,USA,G,94000000.0,2003.0,939.0,8.2,1.85,11000
323,328.0,192.0,0.0,416.0,5000.0,377019252.0,1215718,6434,2.0,3189.0,USA,PG-13,94000000.0,2003.0,857.0,8.9,2.35,16000
324,294.0,172.0,0.0,857.0,16000.0,340478898.0,1100446,23052,1.0,2417.0,USA,PG-13,94000000.0,2002.0,5000.0,8.7,2.35,10000
325,175.0,102.0,44.0,766.0,12000.0,17176900.0,54501,17098,4.0,154.0,USA,PG-13,95000000.0,2014.0,3000.0,5.5,2.35,16000
326,199.0,100.0,165.0,240.0,11000.0,131144183.0,157016,12150,1.0,824.0,USA,PG-13,115000000.0,2001.0,509.0,5.7,2.35,0
327,355.0,119.0,0.0,968.0,40000.0,23014504.0,172707,54031,1.0,462.0,Non USA,PG-13,100000000.0,2014.0,11000.0,6.3,2.35,37000
328,198.0,92.0,394.0,527.0,693.0,181166115.0,219501,2574,0.0,1236.0,USA,PG-13,93000000.0,2001.0,595.0,5.9,1.85,0
329,529.0,105.0,81.0,779.0,11000.0,176740650.0,403836,13118,0.0,646.0,USA,PG-13,93000000.0,2011.0,1000.0,7.6,2.35,47000
330,198.0,107.0,70.0,330.0,770.0,71148699.0,68935,1614,0.0,125.0,USA,PG,90000000.0,2008.0,419.0,6.6,2.35,0
331,412.0,101.0,212.0,476.0,13000.0,67344392.0,165618,15481,2.0,503.0,USA,R,92000000.0,2013.0,787.0,5.3,1.85,66000
332,106.0,137.0,102.0,877.0,2000.0,22406362.0,16832,5780,0.0,267.0,USA,PG-13,107000000.0,2004.0,973.0,6.0,2.35,701
333,283.0,115.0,663.0,55.0,1000.0,261437578.0,479166,1901,0.0,815.0,USA,PG,92000000.0,2004.0,723.0,8.0,2.35,0
334,61.0,124.0,212.0,810.0,1000.0,11000000.0,21102,3611,3.0,169.0,USA,PG-13,98000000.0,1995.0,903.0,5.6,2.35,1000
335,217.0,118.0,0.0,1000.0,8000.0,88761720.0,141179,14024,0.0,419.0,Non USA,PG,95000000.0,2010.0,3000.0,5.9,2.35,9000
336,175.0,98.0,188.0,602.0,10000.0,250147615.0,403014,12998,0.0,289.0,USA,PG-13,90000000.0,1997.0,826.0,7.3,1.85,0
337,191.0,82.0,487.0,967.0,15000.0,245823397.0,385871,21275,2.0,515.0,USA,G,90000000.0,1999.0,1000.0,7.9,1.85,0
338,316.0,98.0,12000.0,1000.0,18000.0,81557479.0,149947,25780,1.0,326.0,USA,PG-13,100000000.0,2010.0,3000.0,6.8,2.35,18000
339,127.0,90.0,420.0,141.0,191.0,226138454.0,160440,664,2.0,394.0,USA,PG-13,90000000.0,2001.0,165.0,6.6,2.35,0
340,185.0,130.0,0.0,568.0,11000.0,155370362.0,98403,12890,0.0,683.0,USA,PG-13,100000000.0,2000.0,627.0,6.6,2.35,0
341,191.0,90.0,97.0,56.0,622.0,124870275.0,152601,1227,1.0,156.0,USA,PG,100000000.0,2009.0,526.0,7.0,2.35,0
342,188.0,94.0,107.0,117.0,835.0,196573705.0,166791,1258,0.0,132.0,USA,PG,90000000.0,2009.0,256.0,7.0,1.85,0
343,362.0,114.0,0.0,423.0,3000.0,58229120.0,236421,5095,1.0,515.0,USA,PG,90000000.0,2013.0,806.0,7.3,2.35,70000
344,181.0,94.0,368.0,466.0,13000.0,125305545.0,145350,15419,0.0,643.0,USA,PG-13,92000000.0,2000.0,1000.0,5.5,2.35,0
345,352.0,151.0,17000.0,1000.0,29000.0,132373442.0,873649,45648,0.0,2054.0,USA,R,90000000.0,2006.0,13000.0,8.5,2.35,29000
346,143.0,88.0,7.0,484.0,2000.0,120618403.0,171792,4478,0.0,222.0,USA,G,90000000.0,1998.0,500.0,7.5,1.66,12000
347,308.0,121.0,0.0,918.0,21000.0,110416702.0,307539,23484,3.0,577.0,USA,R,92000000.0,2008.0,1000.0,7.0,2.35,0
348,517.0,158.0,21000.0,585.0,18000.0,102515793.0,330152,20388,1.0,632.0,USA,R,90000000.0,2011.0,1000.0,7.8,2.35,54000
349,148.0,128.0,323.0,489.0,13000.0,100012500.0,299258,14274,1.0,346.0,USA,R,90000000.0,1995.0,559.0,7.6,2.35,0
350,415.0,128.0,0.0,727.0,21000.0,209019489.0,477300,23996,3.0,621.0,USA,PG-13,90000000.0,2009.0,979.0,7.6,1.85,20000
351,146.0,95.0,21.0,503.0,12000.0,84037039.0,72591,15237,0.0,289.0,USA,PG,120000000.0,2001.0,802.0,6.8,2.35,0
352,70.0,92.0,12.0,1000.0,35000.0,85884815.0,9418,38450,0.0,53.0,USA,PG,90000000.0,2015.0,1000.0,5.0,1.85,0
353,269.0,121.0,0.0,919.0,10000.0,83077470.0,183247,14165,0.0,440.0,USA,PG-13,75000000.0,2008.0,1000.0,7.1,1.85,0
354,198.0,113.0,221.0,503.0,11000.0,100018837.0,156348,13446,0.0,380.0,USA,PG-13,90000000.0,2008.0,600.0,5.5,1.85,0
355,253.0,106.0,0.0,1000.0,22000.0,78747585.0,89770,35367,0.0,342.0,USA,PG-13,88000000.0,2015.0,11000.0,5.6,2.35,39000
356,281.0,146.0,14000.0,681.0,3000.0,78616689.0,238747,6217,0.0,2153.0,USA,PG-13,100000000.0,2001.0,882.0,7.1,1.85,11000
357,122.0,88.0,50.0,441.0,691.0,75817994.0,32049,2622,0.0,179.0,USA,PG,90000000.0,2003.0,569.0,4.9,2.35,988
358,159.0,150.0,0.0,135.0,11000.0,100853835.0,200556,12289,2.0,611.0,USA,PG,90000000.0,1997.0,1000.0,7.4,2.35,15000
